drift_type,drift_point,policy_type,error_threshold,window_size,budget,retrain_latency,deploy_latency,overall_accuracy,pre_drift_accuracy,post_drift_accuracy,accuracy_drop,total_retrains,budget_utilization,retrains_before_drift,retrains_after_drift,random_seed
gradual,5000,error_threshold,0.27,200,20,2,1,0.7491,0.7656,0.7326,-0.03299999999999992,20,1.0,20,0,42
gradual,5000,error_threshold,0.27,200,20,2,1,0.7352,0.7128,0.7576,0.04480000000000006,20,1.0,20,0,123
gradual,5000,error_threshold,0.27,200,20,2,1,0.7988,0.8202,0.7774,-0.04280000000000006,20,1.0,0,20,456
gradual,5000,error_threshold,0.27,200,20,2000,50,0.7506,0.769,0.7322,-0.036800000000000055,5,0.25,3,2,42
gradual,5000,error_threshold,0.27,200,20,2000,50,0.7313,0.714,0.7486,0.034600000000000075,5,0.25,3,2,123
gradual,5000,error_threshold,0.27,200,20,2000,50,0.803,0.8202,0.7858,-0.034399999999999986,2,0.1,0,2,456
recurring,5000,error_threshold,0.27,200,5,2,1,0.7593,0.771,0.7476,-0.023399999999999976,5,1.0,5,0,42
recurring,5000,error_threshold,0.27,200,5,2,1,0.7223,0.7106,0.734,0.023399999999999976,5,1.0,5,0,123
recurring,5000,error_threshold,0.27,200,5,2,1,0.8057,0.8202,0.7912,-0.029000000000000026,5,1.0,0,5,456
recurring,5000,error_threshold,0.27,200,5,2000,50,0.7578,0.7746,0.741,-0.03359999999999996,5,1.0,2,3,42
recurring,5000,error_threshold,0.27,200,5,2000,50,0.7222,0.7146,0.7298,0.015199999999999991,5,1.0,3,2,123
recurring,5000,error_threshold,0.27,200,5,2000,50,0.8065,0.8202,0.7928,-0.02740000000000009,2,0.4,0,2,456
recurring,5000,error_threshold,0.27,200,10,2,1,0.7547,0.7662,0.7432,-0.02300000000000002,10,1.0,10,0,42
recurring,5000,error_threshold,0.27,200,10,2,1,0.7239,0.7114,0.7364,0.025000000000000022,10,1.0,10,0,123
recurring,5000,error_threshold,0.27,200,10,2,1,0.8066,0.8202,0.793,-0.027200000000000002,10,1.0,0,10,456
recurring,5000,error_threshold,0.27,200,10,2000,50,0.7572,0.7744,0.74,-0.034399999999999986,5,0.5,2,3,42
recurring,5000,error_threshold,0.27,200,10,2000,50,0.7236,0.7134,0.7338,0.020399999999999974,5,0.5,3,2,123
recurring,5000,error_threshold,0.27,200,10,2000,50,0.8054,0.8202,0.7906,-0.02960000000000007,3,0.3,0,3,456
recurring,5000,error_threshold,0.27,200,20,2,1,0.754,0.7664,0.7416,-0.024799999999999933,20,1.0,20,0,42
recurring,5000,error_threshold,0.27,200,20,2,1,0.7205,0.705,0.736,0.031000000000000028,20,1.0,20,0,123
recurring,5000,error_threshold,0.27,200,20,2,1,0.8046,0.8202,0.789,-0.031200000000000006,20,1.0,0,20,456
recurring,5000,error_threshold,0.27,200,20,2000,50,0.7578,0.7746,0.741,-0.03359999999999996,5,0.25,3,2,42
recurring,5000,error_threshold,0.27,200,20,2000,50,0.7219,0.711,0.7328,0.02180000000000004,5,0.25,3,2,123
recurring,5000,error_threshold,0.27,200,20,2000,50,0.8059,0.8202,0.7916,-0.02860000000000007,2,0.1,0,2,456
