drift_type,drift_point,policy_type,error_threshold,window_size,budget,retrain_latency,deploy_latency,overall_accuracy,pre_drift_accuracy,post_drift_accuracy,accuracy_drop,total_retrains,budget_utilization,retrains_before_drift,retrains_after_drift,random_seed
gradual,25000,error_threshold,0.2,200,20,100,5,0.6647,0.68808,0.64132,-0.046760000000000024,20,1.0,20,0,2
gradual,25000,error_threshold,0.2,200,20,500,20,0.73768,0.74708,0.72828,-0.018799999999999928,20,1.0,20,0,2
recurring,25000,error_threshold,0.2,200,5,10,1,0.52936,0.53244,0.52628,-0.006160000000000054,5,1.0,5,0,2
recurring,25000,error_threshold,0.2,200,5,100,5,0.6852,0.68944,0.68096,-0.008480000000000043,5,1.0,5,0,2
recurring,25000,error_threshold,0.2,200,5,500,20,0.69422,0.69656,0.69188,-0.0046799999999999065,5,1.0,5,0,2
recurring,25000,error_threshold,0.2,200,10,10,1,0.57342,0.57908,0.56776,-0.011319999999999997,10,1.0,10,0,2
recurring,25000,error_threshold,0.2,200,10,100,5,0.69168,0.69032,0.69304,0.0027199999999999447,10,1.0,10,0,2
recurring,25000,error_threshold,0.2,200,10,500,20,0.67916,0.68148,0.67684,-0.0046399999999999775,10,1.0,10,0,2
recurring,25000,error_threshold,0.2,200,20,10,1,0.58624,0.60568,0.5668,-0.038880000000000026,20,1.0,20,0,2
recurring,25000,error_threshold,0.2,200,20,100,5,0.69286,0.71092,0.6748,-0.03612000000000004,20,1.0,20,0,2
recurring,25000,error_threshold,0.2,200,20,500,20,0.75868,0.75796,0.7594,0.0014399999999999968,20,1.0,20,0,2
abrupt,25000,error_threshold,0.2,200,5,10,1,0.5761,0.60276,0.54944,-0.05331999999999992,5,1.0,5,0,3
abrupt,25000,error_threshold,0.2,200,5,100,5,0.74008,0.72448,0.75568,0.031200000000000006,5,1.0,5,0,3
abrupt,25000,error_threshold,0.2,200,5,500,20,0.7736,0.77092,0.77628,0.00535999999999992,5,1.0,5,0,3
abrupt,25000,error_threshold,0.2,200,10,10,1,0.6034,0.60888,0.59792,-0.01095999999999997,10,1.0,10,0,3
abrupt,25000,error_threshold,0.2,200,10,100,5,0.74324,0.7564,0.73008,-0.02632000000000001,10,1.0,10,0,3
abrupt,25000,error_threshold,0.2,200,10,500,20,0.71184,0.74124,0.68244,-0.05879999999999996,10,1.0,10,0,3
abrupt,25000,error_threshold,0.2,200,20,10,1,0.58226,0.60684,0.55768,-0.04916000000000009,20,1.0,20,0,3
abrupt,25000,error_threshold,0.2,200,20,100,5,0.75838,0.76716,0.7496,-0.01755999999999991,20,1.0,20,0,3
abrupt,25000,error_threshold,0.2,200,20,500,20,0.77048,0.7666,0.77436,0.0077600000000001,20,1.0,20,0,3
gradual,25000,error_threshold,0.2,200,5,10,1,0.63006,0.65608,0.60404,-0.052039999999999975,5,1.0,5,0,3
gradual,25000,error_threshold,0.2,200,5,100,5,0.72404,0.72528,0.7228,-0.0024800000000000377,5,1.0,5,0,3
gradual,25000,error_threshold,0.2,200,5,500,20,0.75582,0.76172,0.74992,-0.011799999999999922,5,1.0,5,0,3
gradual,25000,error_threshold,0.2,200,10,10,1,0.65294,0.67244,0.63344,-0.039000000000000035,10,1.0,10,0,3
gradual,25000,error_threshold,0.2,200,10,100,5,0.73716,0.742,0.73232,-0.009680000000000022,10,1.0,10,0,3
gradual,25000,error_threshold,0.2,200,10,500,20,0.70982,0.72072,0.69892,-0.02180000000000004,10,1.0,10,0,3
gradual,25000,error_threshold,0.2,200,20,10,1,0.6179,0.6524,0.5834,-0.06899999999999995,20,1.0,20,0,3
gradual,25000,error_threshold,0.2,200,20,100,5,0.74526,0.75316,0.73736,-0.015800000000000036,20,1.0,20,0,3
gradual,25000,error_threshold,0.2,200,20,500,20,0.78792,0.7836,0.79224,0.008640000000000092,20,1.0,20,0,3
recurring,25000,error_threshold,0.2,200,5,10,1,0.60292,0.6136,0.59224,-0.021360000000000046,5,1.0,5,0,3
recurring,25000,error_threshold,0.2,200,5,100,5,0.67382,0.67596,0.67168,-0.0042799999999999505,5,1.0,5,0,3
recurring,25000,error_threshold,0.2,200,5,500,20,0.7456,0.74896,0.74224,-0.006719999999999948,5,1.0,5,0,3
recurring,25000,error_threshold,0.2,200,10,10,1,0.66226,0.6586,0.66592,0.007319999999999993,10,1.0,10,0,3
recurring,25000,error_threshold,0.2,200,10,100,5,0.7439,0.755,0.7328,-0.022199999999999998,10,1.0,10,0,3
recurring,25000,error_threshold,0.2,200,10,500,20,0.71,0.73044,0.68956,-0.04088000000000003,10,1.0,10,0,3
recurring,25000,error_threshold,0.2,200,20,10,1,0.59196,0.6138,0.57012,-0.04368000000000005,20,1.0,20,0,3
recurring,25000,error_threshold,0.2,200,20,100,5,0.6974,0.68452,0.71028,0.025760000000000005,20,1.0,20,0,3
recurring,25000,error_threshold,0.2,200,20,500,20,0.78322,0.78176,0.78468,0.0029200000000000337,20,1.0,20,0,3
