drift_type,drift_point,policy_type,error_threshold,window_size,budget,retrain_latency,deploy_latency,overall_accuracy,pre_drift_accuracy,post_drift_accuracy,accuracy_drop,total_retrains,budget_utilization,retrains_before_drift,retrains_after_drift,random_seed
recurring,25000,periodic,,,5,500,20,0.96256,0.96448,0.96064,-0.0038399999999999546,5,1.0,3,2,2
recurring,25000,periodic,,,10,10,1,0.96058,0.96356,0.9576,-0.005959999999999965,10,1.0,5,5,2
recurring,25000,periodic,,,10,100,5,0.96074,0.96384,0.95764,-0.006199999999999983,10,1.0,5,5,2
recurring,25000,periodic,,,10,500,20,0.9606,0.9634,0.9578,-0.005600000000000049,10,1.0,5,5,2
recurring,25000,periodic,,,20,10,1,0.95788,0.9612,0.95456,-0.00664000000000009,20,1.0,10,10,2
recurring,25000,periodic,,,20,100,5,0.9572,0.96072,0.95368,-0.007040000000000046,20,1.0,10,10,2
recurring,25000,periodic,,,20,500,20,0.95842,0.96152,0.95532,-0.006200000000000094,20,1.0,10,10,2
abrupt,25000,periodic,,,5,10,1,0.99254,0.99976,0.98532,-0.014440000000000008,5,1.0,3,2,3
abrupt,25000,periodic,,,5,100,5,0.9922,0.99976,0.98464,-0.015120000000000022,5,1.0,3,2,3
abrupt,25000,periodic,,,5,500,20,0.99404,0.99976,0.98832,-0.011440000000000006,5,1.0,3,2,3
abrupt,25000,periodic,,,10,10,1,0.99396,0.99976,0.98816,-0.011599999999999944,10,1.0,5,5,3
abrupt,25000,periodic,,,10,100,5,0.99386,0.99976,0.98796,-0.011800000000000033,10,1.0,5,5,3
abrupt,25000,periodic,,,10,500,20,0.99426,0.99976,0.98876,-0.01100000000000001,10,1.0,5,5,3
abrupt,25000,periodic,,,20,10,1,0.99358,0.99976,0.9874,-0.012359999999999927,20,1.0,10,10,3
abrupt,25000,periodic,,,20,100,5,0.99352,0.99976,0.98728,-0.012479999999999936,20,1.0,10,10,3
abrupt,25000,periodic,,,20,500,20,0.99438,0.99976,0.989,-0.010759999999999992,20,1.0,10,10,3
gradual,25000,periodic,,,5,10,1,0.98736,0.99976,0.97496,-0.024799999999999933,5,1.0,3,2,3
gradual,25000,periodic,,,5,100,5,0.98722,0.99976,0.97468,-0.02507999999999999,5,1.0,3,2,3
gradual,25000,periodic,,,5,500,20,0.98778,0.99976,0.9758,-0.02395999999999998,5,1.0,3,2,3
gradual,25000,periodic,,,10,10,1,0.9875,0.99976,0.97524,-0.024519999999999986,10,1.0,5,5,3
gradual,25000,periodic,,,10,100,5,0.98768,0.99976,0.9756,-0.02415999999999996,10,1.0,5,5,3
gradual,25000,periodic,,,10,500,20,0.98742,0.99976,0.97508,-0.024680000000000035,10,1.0,5,5,3
gradual,25000,periodic,,,20,10,1,0.98718,0.99976,0.9746,-0.02515999999999996,20,1.0,10,10,3
gradual,25000,periodic,,,20,100,5,0.98696,0.99976,0.97416,-0.025599999999999956,20,1.0,10,10,3
gradual,25000,periodic,,,20,500,20,0.98718,0.99976,0.9746,-0.02515999999999996,20,1.0,10,10,3
recurring,25000,periodic,,,5,10,1,0.99286,0.99972,0.986,-0.013720000000000065,5,1.0,3,2,3
recurring,25000,periodic,,,5,100,5,0.99386,0.99972,0.988,-0.011720000000000064,5,1.0,3,2,3
recurring,25000,periodic,,,5,500,20,0.99366,0.99972,0.9876,-0.01212000000000002,5,1.0,3,2,3
recurring,25000,periodic,,,10,10,1,0.9938,0.99972,0.98788,-0.011840000000000073,10,1.0,5,5,3
recurring,25000,periodic,,,10,100,5,0.9936,0.99972,0.98748,-0.012240000000000029,10,1.0,5,5,3
recurring,25000,periodic,,,10,500,20,0.99322,0.99972,0.98672,-0.013000000000000012,10,1.0,5,5,3
recurring,25000,periodic,,,20,10,1,0.99432,0.99972,0.98892,-0.010800000000000032,20,1.0,10,10,3
recurring,25000,periodic,,,20,100,5,0.99442,0.99972,0.98912,-0.010600000000000054,20,1.0,10,10,3
recurring,25000,periodic,,,20,500,20,0.99396,0.99972,0.9882,-0.011520000000000086,20,1.0,10,10,3
